FSTV_YEAR,FSTV_ID,FSTV_REPS_NM,FSTV_NM,SIDO_CD,SIDO_NM,SGG_NM,ADONG_NM,LRFRN_DIV_CD,LRFRN_DIV_NM,FSTV_PERD_CNT,SUM_CNSM_AMT,SUM_CNSM_AMT_1000,SUM_CNSM_AMT_AVG,SUM_CNSM_AMT_1000_AVG
2025,KCTF0067,진안홍삼축제,진안홍삼축제,52,전북특별자치도,진안군,진안읍,0,현지인,3,920332.5,920,306778,307
2018,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,99,전체,14,1379895124.7,1379895,98563937,98564
2018,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,3,내국인,14,1360974456.9,1360974,97212461,97212
2018,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,2,외국인,14,18920667.8,18921,1351476,1352
2018,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,1,외지인,14,1285324697.3,1285325,91808907,91809
2018,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,0,현지인,14,75649759.6,75650,5403554,5404
2019,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,99,전체,13,1246490716,1246491,95883901,95884
2019,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,3,내국인,13,1221238049.7,1221238,93941388,93941
2019,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,2,외국인,13,25252666.3,25253,1942513,1943
2019,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,1,외지인,13,1165579642.2,1165580,89659972,89660
2019,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,0,현지인,13,55658407.5,55658,4281416,4281
2022,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,99,전체,22,1960804892.4999998,1960805,89127495,89128
2022,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,3,내국인,22,1931184777.1999998,1931185,87781126,87781
2022,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,2,외국인,22,29620115.3,29620,1346369,1346
2022,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,1,외지인,22,1862283376.4,1862283,84649244,84649
2022,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,0,현지인,22,68901400.8,68901,3131882,3132
2023,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,99,전체,15,1328336582.5000002,1328337,88555772,88556
2023,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,3,내국인,15,1299936110.1000001,1299936,86662407,86662
2023,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,2,외국인,15,28400472.400000002,28400,1893365,1893
2023,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,1,외지인,15,1273655822.7,1273656,84910388,84910
2023,KCTF0068,진주유등축제,진주유등축제,48,경상남도,진주시,성북동,0,현지인,15,26280287.4,26280,1752019,1752
2018,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 동남구,청룡동,99,전체,5,1689489081.1999998,1689489,337897816,337898
2018,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 동남구,청룡동,3,내국인,5,1688866271.1999998,1688866,337773254,337773
2018,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 동남구,청룡동,2,외국인,5,622810,623,124562,125
2018,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 동남구,청룡동,1,외지인,5,1675106624.3999999,1675107,335021325,335021
2018,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 동남구,청룡동,0,현지인,5,13759646.799999999,13760,2751929,2752
2019,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,99,전체,5,534080980.1000001,534081,106816196,106816
2019,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,3,내국인,5,532893212.4000001,532893,106578642,106579
2019,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,2,외국인,5,1187767.7,1188,237554,238
2019,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,1,외지인,5,512521855.50000006,512522,102504371,102504
2019,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,0,현지인,5,20371356.9,20371,4074271,4074
2022,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,99,전체,5,730731623.3999999,730732,146146325,146146
2022,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,3,내국인,5,729046645.0999999,729047,145809329,145809
2022,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,2,외국인,5,1684978.3,1685,336996,337
2022,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,1,외지인,5,691840689.0999999,691841,138368138,138368
2022,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,0,현지인,5,37205956,37206,7441191,7441
2023,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,99,전체,5,697214021.1,697214,139442804,139443
2023,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,3,내국인,5,693968777.4,693969,138793755,138794
2023,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,2,외국인,5,3245243.7,3245,649049,649
2023,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,1,외지인,5,660895978.5,660896,132179196,132179
2023,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,0,현지인,5,33072798.9,33073,6614560,6615
2024,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,99,전체,5,811974511.1999998,811975,162394902,162395
2024,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,3,내국인,5,806687805.5999999,806688,161337561,161338
2024,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,2,외국인,5,5286705.6,5287,1057341,1057
2024,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,1,외지인,5,774060904.5999999,774061,154812181,154812
2024,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,0,현지인,5,32626901,32627,6525380,6525
2025,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,99,전체,5,709347531.3000001,709348,141869506,141870
2025,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,3,내국인,5,705097674.2,705098,141019535,141020
2025,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,2,외국인,5,4249857.1,4250,849971,850
2025,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,1,외지인,5,676188275.7,676188,135237655,135238
2025,KCTF0069,천안흥타령축제,천안흥타령축제,44,충청남도,천안시 서북구,백석동,0,현지인,5,28909398.5,28909,5781880,5782
2018,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,99,전체,4,215528000.90000004,215528,53882000,53882
2018,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,3,내국인,4,215228800.90000004,215229,53807200,53807
2018,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,2,외국인,4,299200,299,74800,75
2018,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,1,외지인,4,215049985.8,215050,53762496,53762
2018,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,0,현지인,4,178815.09999999998,179,44704,45
2019,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,99,전체,5,287185380.20000005,287185,57437076,57437
2019,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,3,내국인,5,287026330.20000005,287026,57405266,57405
2019,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,2,외국인,5,159050,159,31810,32
2019,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,1,외지인,5,286239270.40000004,286239,57247854,57248
2019,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,0,현지인,5,787059.8,787,157412,157
2022,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,99,전체,5,221250588.40000004,221251,44250118,44250
2022,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,3,내국인,5,220917616.3,220918,44183523,44184
2022,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,2,외국인,5,332972.1,333,66594,67
2022,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,1,외지인,5,220017587.89999998,220018,44003518,44004
2022,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,0,현지인,5,900028.4,900,180006,180
2023,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,99,전체,5,306207941.1999999,306208,61241588,61242
2023,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,3,내국인,5,305279751.1999999,305280,61055950,61056
2023,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,2,외국인,5,928190,928,185638,186
2023,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,1,외지인,5,304820992.99999994,304821,60964199,60964
2023,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,0,현지인,5,458758.20000000007,459,91752,92
2024,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,99,전체,5,300138243.1999999,300138,60027649,60028
2024,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,3,내국인,5,298607059.29999995,298607,59721412,59721
2024,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,2,외국인,5,1531183.9,1531,306237,306
2024,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,1,외지인,5,297017864.59999996,297018,59403573,59404
2024,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,0,현지인,5,1589194.7,1589,317839,318
2025,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,99,전체,5,335354655.7,335355,67070931,67071
2025,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,3,내국인,5,334627855.7,334628,66925571,66926
2025,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,2,외국인,5,726800,727,145360,145
2025,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,1,외지인,5,334134540.9,334135,66826908,66827
2025,KCTF0070,청송사과축제,청송사과축제,47,경상북도,청송군,청송읍,0,현지인,5,493314.80000000005,493,98663,99
2018,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,99,전체,3,2419056149.8999996,2419056,806352050,806352
2018,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,3,내국인,3,2396633039.3999996,2396633,798877680,798878
2018,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,2,외국인,3,22423110.5,22423,7474370,7474
2018,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,1,외지인,3,2225080637.3,2225081,741693546,741694
2018,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,0,현지인,3,171552402.09999996,171552,57184134,57184
2019,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,99,전체,4,3470595335.3999996,3470595,867648834,867649
2019,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,3,내국인,4,3386998215.3,3386998,846749554,846750
2019,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,2,외국인,4,83597120.10000001,83597,20899280,20899
2019,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,1,외지인,4,3192431859.7,3192432,798107965,798108
2019,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,0,현지인,4,194566355.6,194566,48641589,48642
2022,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,99,전체,5,3144390321.5000005,3144390,628878064,628878
2022,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,3,내국인,5,3110408129.2000003,3110408,622081626,622082
2022,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,2,외국인,5,33982192.3,33982,6796438,6796
2022,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,1,외지인,5,2905805206.3,2905805,581161041,581161
2022,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,0,현지인,5,204602922.89999998,204603,40920585,40921
2023,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,99,전체,5,3545522416.099999,3545522,709104483,709104
2023,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,3,내국인,5,3470757172.6999993,3470757,694151435,694151
2023,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,2,외국인,5,74765243.4,74765,14953049,14953
2023,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,1,외지인,5,3290856581.3999996,3290857,658171316,658171
2023,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,0,현지인,5,179900591.29999998,179901,35980118,35980
2024,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,99,전체,5,3429935167.7999997,3429935,685987034,685987
2024,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,3,내국인,5,3319366230.8999996,3319366,663873246,663873
2024,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,2,외국인,5,110568936.9,110569,22113787,22114
2024,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,1,외지인,5,3147541005.2,3147541,629508201,629508
2024,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,0,현지인,5,171825225.7,171825,34365045,34365
2025,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,99,전체,5,3127246570.100001,3127247,625449314,625449
2025,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,3,내국인,5,3038145878.400001,3038146,607629176,607629
2025,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,2,외국인,5,89100691.7,89101,17820138,17820
2025,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,1,외지인,5,2851268369.6000013,2851268,570253674,570254
2025,KCTF0071,추억의충장축제,추억의충장축제,29,전남광주통합특별시,동구,충장동,0,현지인,5,186877508.79999998,186878,37375502,37376
2018,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,99,전체,8,1572223031.1000004,1572223,196527879,196528
2018,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,3,내국인,8,1563847032.9000003,1563847,195480879,195481
2018,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,2,외국인,8,8375998.2,8376,1047000,1047
2018,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,1,외지인,8,1523087842.7000003,1523088,190385980,190386
2018,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,0,현지인,8,40759190.2,40759,5094899,5095
2019,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,99,전체,8,1203426822.6,1203427,150428353,150428
2019,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,3,내국인,8,1188319466.8999999,1188319,148539933,148540
2019,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,2,외국인,8,15107355.7,15107,1888419,1888
2019,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,1,외지인,8,1155308048.3,1155308,144413506,144414
2019,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,0,현지인,8,33011418.6,33011,4126427,4126
2022,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,99,전체,7,1575821463.8,1575821,225117352,225117
2022,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,3,내국인,7,1564268849.6,1564269,223466979,223467
2022,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,2,외국인,7,11552614.2,11553,1650373,1650
2022,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,1,외지인,7,1445053194,1445053,206436171,206436
2022,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,0,현지인,7,119215655.6,119216,17030808,17031
2023,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,99,전체,8,2038758874.5,2038759,254844859,254845
2023,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,3,내국인,8,2013943880,2013944,251742985,251743
2023,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,2,외국인,8,24814994.5,24815,3101874,3102
2023,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,1,외지인,8,1916596700.5,1916597,239574588,239575
2023,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,강남동,0,현지인,8,97347179.5,97347,12168397,12168
2024,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,99,전체,8,380069415.4,380069,47508677,47509
2024,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,3,내국인,8,377151932.2,377152,47143992,47144
2024,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,2,외국인,8,2917483.2,2917,364685,365
2024,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,1,외지인,8,352081635.59999996,352082,44010204,44010
2024,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,0,현지인,8,25070296.6,25070,3133787,3134
2025,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,99,전체,8,283704409.9,283704,35463051,35463
2025,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,3,내국인,8,280732239.2,280732,35091530,35092
2025,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,2,외국인,8,2972170.7,2972,371521,372
2025,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,1,외지인,8,249547263.39999998,249547,31193408,31193
2025,KCTF0072,춘천마임축제,춘천마임축제,51,강원특별자치도,춘천시,근화동,0,현지인,8,31184975.799999997,31185,3898122,3898
2018,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,99,전체,3,264969475.4,264969,88323158,88323
2018,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,3,내국인,3,251601978.40000004,251602,83867326,83867
2018,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,2,외국인,3,13367497,13367,4455832,4456
2018,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,1,외지인,3,217228620.80000007,217229,72409540,72410
2018,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,0,현지인,3,34373357.60000001,34373,11457786,11458
2019,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,99,전체,3,420984840.4,420985,140328280,140328
2019,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,3,내국인,3,358398003.99999994,358398,119466001,119466
2019,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,2,외국인,3,62586836.4,62587,20862279,20862
2019,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,1,외지인,3,335492816.49999994,335493,111830939,111831
2019,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,0,현지인,3,22905187.499999996,22905,7635062,7635
2023,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,99,전체,3,427323778.2,427324,142441259,142441
2023,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,3,내국인,3,421162435.9,421162,140387479,140387
2023,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,2,외국인,3,6161342.3,6161,2053781,2054
2023,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,1,외지인,3,378683249.29999995,378683,126227750,126228
2023,KCTF0073,탐라입춘굿축제,탐라입춘굿축제,50,제주특별자치도,제주시,삼도2동,0,현지인,3,42479186.6,42479,14159729,14160
2018,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,99,전체,5,824584230.1,824584,164916846,164917
2018,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,3,내국인,5,677731363.6000001,677731,135546273,135546
2018,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,2,외국인,5,146852866.50000003,146853,29370573,29371
2018,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,1,외지인,5,398342787.6,398343,79668558,79669
2018,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,0,현지인,5,279388575.99999994,279389,55877715,55878
2019,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,99,전체,5,785686085.3999997,785686,157137217,157137
2019,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,3,내국인,5,704961001.8999999,704961,140992200,140992
2019,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,2,외국인,5,80725083.5,80725,16145017,16145
2019,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,1,외지인,5,528664553.20000005,528665,105732911,105733
2019,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,0,현지인,5,176296448.7,176296,35259290,35259
2022,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,99,전체,5,1192626966.6999996,1192627,238525393,238525
2022,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,3,내국인,5,1164358266.6999996,1164358,232871653,232872
2022,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,2,외국인,5,28268700,28269,5653740,5654
2022,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,1,외지인,5,973398967.5999995,973399,194679794,194680
2022,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,0,현지인,5,190959299.1,190959,38191860,38192
2023,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,99,전체,5,1005112040.1999998,1005112,201022408,201022
2023,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,3,내국인,5,874235996.9999999,874236,174847199,174847
2023,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,2,외국인,5,130876043.20000002,130876,26175209,26175
2023,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,1,외지인,5,699873566.3999999,699874,139974713,139975
2023,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,0,현지인,5,174362430.6,174362,34872486,34872
2024,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,삼도2동,99,전체,5,729880193.8000001,729880,145976039,145976
2024,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,삼도2동,3,내국인,5,616834279,616834,123366856,123367
2024,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,삼도2동,2,외국인,5,113045914.8,113046,22609183,22609
2024,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,삼도2동,1,외지인,5,468996753.9,468997,93799351,93799
2024,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,삼도2동,0,현지인,5,147837525.1,147838,29567505,29568
2025,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,99,전체,5,929156182.5,929156,185831236,185831
2025,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,3,내국인,5,738560958,738561,147712192,147712
2025,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,2,외국인,5,190595224.50000003,190595,38119045,38119
2025,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,1,외지인,5,652195854.0999999,652196,130439171,130439
2025,KCTF0074,탐라문화제,탐라문화제,50,제주특별자치도,제주시,일도1동,0,현지인,5,86365103.9,86365,17273021,17273
2018,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,99,전체,24,527921504.79999995,527922,21996729,21997
2018,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,3,내국인,24,526891472.9,526891,21953811,21954
2018,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,2,외국인,24,1030031.9,1030,42918,43
2018,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,1,외지인,24,525887588.1,525888,21911983,21912
2018,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,0,현지인,24,1003884.7999999999,1004,41829,42
2019,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,99,전체,17,448676389.1,448676,26392729,26393
2019,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,3,내국인,17,447836117,447836,26343301,26343
2019,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,2,외국인,17,840272.1,840,49428,49
2019,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,1,외지인,17,447511915.79999995,447512,26324230,26324
2019,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,0,현지인,17,324201.2,324,19071,19
2023,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,99,전체,5,203718025.8,203718,40743605,40744
2023,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,3,내국인,5,202501325.8,202501,40500265,40500
2023,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,2,외국인,5,1216700,1217,243340,243
2023,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,1,외지인,5,202277255.8,202277,40455451,40455
