癤우닕諛뺤뾽泥대챸,﻿숙박업체명,업종,객실수,주소
동방가,한옥체험업,1,경상북도 경주시 동방북3길 8 (동방동)
엘(L),한옥체험업,1,경상북도 경주시 포석로1079번길 8-6 (사정동)
늦은하루,한옥체험업,1,경상북도 경주시 사정로18번길 4 (사정동)
스테이여우잠3,한옥체험업,1,경상북도 경주시 포석로1050번길 6-5 (황남동)
달무리스테이,한옥체험업,1,경상북도 경주시 포석로 1038-10 (황남동)
경주 한옥 황토 풀빌라,한옥체험업,1,경상북도 경주시 천북면 나리길 26-55
재연,한옥체험업,1,경상북도 경주시 첨성로 169-19 (인왕동)
오원 스테이,한옥체험업,1,경상북도 경주시 사정로50번길 3-4 (사정동)
스테이여우잠2,한옥체험업,2,경상북도 경주시 포석로 1038-9 (황남동)
황오하루,한옥체험업,1,경상북도 경주시 원효로170번길 16-2 (황오동)
엘림,한옥체험업,1,경상북도 경주시 사정로 11-3 (사정동)
한옥스테이 여여,한옥체험업,2,경상북도 경주시 갯마을길 53 (배반동)
한옥애,한옥체험업,1,경상북도 경주시 양정로 86 (황오동)
디휴,한옥체험업,2,경상북도 경주시 교촌안길 27-7 (교동)
이조한옥펜션,한옥체험업,1,경상북도 경주시 배리2길 34-7 (배동)
소소한옥,한옥체험업,1,경상북도 경주시 국당2길 15 (사정동)
The 화랑,한옥체험업,4,경상북도 경주시 화랑로37번길 26-11 (성건동)
경주 황리단길 한옥 독채 풀빌라 무와,한옥체험업,1,경상북도 경주시 첨성로49번길 32-2 (사정동)
첨심 한옥 스테이,한옥체험업,1,경상북도 경주시 첨성로 169-13 (인왕동)
한옥녹턴,한옥체험업,1,경상북도 경주시 첨성로49번길 26-5 (사정동)
느긋한가,한옥체험업,3,경상북도 경주시 첨성로49번길 38 (사정동)
서후스테이,한옥체험업,2,경상북도 경주시 쪽샘길 6-5 (인왕동)
경주 호텔식 감성숙소 한옥 풀빌라 펜션 라라,한옥체험업,1,경상북도 경주시 감포읍 감포로10길 40-29
노서한옥,한옥체험업,1,경상북도 경주시 태종로711번길 16 (노서동)
경주 호텔식 감성숙소 한옥 풀빌라 펜션 나나,한옥체험업,1,경상북도 경주시 감포읍 감포로10길 40-27
예원,한옥체험업,4,경상북도 경주시 국당2길 16 (사정동)
수향가옥,한옥체험업,1,경상북도 경주시 태종로 736-8 (사정동)
온새미한옥,한옥체험업,1,경상북도 경주시 포석로1050번길 8-6 (황남동)
황리단 까사드,한옥체험업,2,경상북도 경주시 포석로1068번길 20-3 (황남동)
다윤 스테이,한옥체험업,2,경상북도 경주시 포석로1050번길 39-2 (황남동)
제이엔제이,한옥체험업,2,경상북도 경주시 내남면 포석로 450
신라마실 A,한옥체험업,2,경상북도 경주시 진티길 5-22 (진현동)
조양가옥,한옥체험업,3,경상북도 경주시 조양복제길 35-18 (조양동)
꼬리둘셋,한옥체험업,2,경상북도 경주시 포석로 816-46 (배동)
꼬리하나,한옥체험업,2,"경상북도 경주시 광중길 73-16 (황성동, 현진에버빌)"
더 퍼스트 신라,한옥체험업,3,경상북도 경주시 진티길 5-14 (진현동)
신라마실C,한옥체험업,3,경상북도 경주시 진티길 5-16 (진현동)
라연재,한옥체험업,1,경상북도 경주시 천원2길 35-11 (교동)
한옥스테이 성혜당,한옥체험업,2,경상북도 경주시 포석로 828-33 (배동)
온소래미,한옥체험업,1,경상북도 경주시 포석로 816-34 (배동)
정우가,한옥체험업,1,경상북도 경주시 첨성로 61-3 (사정동)
스테이 오온,한옥체험업,2,경상북도 경주시 포석로 816-15 (배동)
한옥스테이 서록,한옥체험업,2,경상북도 경주시 임해로96번길 3 (구황동)
한옥스테이 다가감,한옥체험업,4,경상북도 경주시 첨성로99번길 22-2 (황남동)
스테이 이담,한옥체험업,1,경상북도 경주시 포석로1050번길 8-2 (황남동)
한옥스테이 능남20,한옥체험업,1,"경상북도 경주시 서악4길 41, 선도산임충사 (서악동)"
경주한옥풀빌라펜션 지섬,한옥체험업,6,경상북도 경주시 내남면 반구대로 3532
경주 황리단 한옥숙소 다시봄,한옥체험업,2,경상북도 경주시 태종로 716-4 (사정동)
"어느날, 경주",한옥체험업,1,경상북도 경주시 사정로50번길 5-4 (사정동)
스테이대릉,한옥체험업,1,경상북도 경주시 금성로196번길 11-5 (사정동)
행복당,한옥체험업,1,경상북도 경주시 원화로 163-6 (인왕동)
경주 놀러와 한옥독채풀빌라펜션,한옥체험업,4,경상북도 경주시 내남면 반구대로 3530
경주한옥풀빌라펜션 지섬사랑채,한옥체험업,6,경상북도 경주시 내남면 반구대로 3534
스테이 즈믄,한옥체험업,1,"경상북도 경주시 포석로1079번길 18, 2층 (사정동)"
다다,한옥체험업,1,경상북도 경주시 남산3길 13-26 (남산동)
아녹스테이,한옥체험업,2,경상북도 경주시 사정로 46-11 (사정동)
송화원,한옥체험업,1,경상북도 경주시 진티길 5-20 (진현동)
송화원 A,한옥체험업,1,경상북도 경주시 진티길 5-12 (진현동)
은정스테이,한옥체험업,3,경상북도 경주시 금성로 219-8 (사정동)
월하,한옥체험업,1,경상북도 경주시 북성로51번길 7 (서부동)
오소와,한옥체험업,1,경상북도 경주시 첨성로49번길 37-1 (사정동)
소곤정,한옥체험업,1,경상북도 경주시 사정로14번길 4 (사정동)
휴스테이,한옥체험업,1,경상북도 경주시 사정로14번길 2 (사정동)
월정전,한옥체험업,2,경상북도 경주시 포석로 989 (사정동)
한옥스테이 유유자적,한옥체험업,2,경상북도 경주시 국당안길 3 (사정동)
스테이가온(2호점)사랑채,한옥체험업,1,경상북도 경주시 동문로 36-9 (성동동)
이손한옥(보궁),한옥체험업,1,경상북도 경주시 원화로309번길 26-2 (성동동)
스테이 쉼,한옥체험업,1,경상북도 경주시 강동면 양동마을안길 77-1
소소별채,한옥체험업,1,경상북도 경주시 첨성로39번길 18-2 (사정동)
경주더포레한옥펜션,한옥체험업,2,경상북도 경주시 갓거랑길 110 (마동)
풀앤문한옥스테이,한옥체험업,1,경상북도 경주시 포석로 816-16 (배동)
풀앤문한옥스테이,한옥체험업,1,경상북도 경주시 포석로 816-18 (배동)
풀앤문한옥스테이,한옥체험업,1,경상북도 경주시 포석로 816-28 (배동)
한옥스테이 볕볕,한옥체험업,1,경상북도 경주시 포석로1050번길 33-5 (황남동)
볕볕 둘,한옥체험업,1,경상북도 경주시 포석로1050번길 33-1 (황남동)
수수현 한옥스테이,한옥체험업,1,경상북도 경주시 조양복제길 35-16 (조양동)
경주 황리단길 숙소 한옥스테이 서와,한옥체험업,3,경상북도 경주시 국당3길 20-2 (사정동)
경주 황리단길 숙소 한옥스테이 목향,한옥체험업,5,경상북도 경주시 국당3길 20-4 (사정동)
아래,한옥체험업,1,경상북도 경주시 강동면 양동마을길 121-49
바운더리,한옥체험업,1,경상북도 경주시 사정로18번길 16-1 (사정동)
효우당,한옥체험업,1,경상북도 경주시 현곡면 소현효자길 21-3
한옥스테이 여울,한옥체험업,1,경상북도 경주시 천북면 천북남로 439-3
한옥스테이 여울,한옥체험업,1,경상북도 경주시 천북면 천북남로 439-5
한옥스테이 여울,한옥체험업,1,경상북도 경주시 천북면 천북남로 439-7
만수,한옥체험업,2,경상북도 경주시 포석로1050번길 8 (황남동)
스테이가온3호점(황리단길점),한옥체험업,1,경상북도 경주시 첨성로73번길 13 (황남동)
더 옐로우,한옥체험업,1,경상북도 경주시 금성로196번길 5 (사정동)
황남별채,한옥체험업,4,경상북도 경주시 금성로196번길 15-3 (사정동)
하녹명당,한옥체험업,1,경상북도 경주시 포석로1092번길 28 (황남동)
스테이 여진여몽,한옥체험업,1,경상북도 경주시 원효로 182-9 (황오동)
경주황리단길숙소 한옥스테이 목화,한옥체험업,4,경상북도 경주시 포석로1068번길 15-11 (황남동)
청재한옥,한옥체험업,3,경상북도 경주시 불국로 163 (마동)
덕만재,한옥체험업,1,경상북도 경주시 하강선길 43-16 (보문동)
한옥스테이 달리2,한옥체험업,3,경상북도 경주시 포석로1050번길 40-3 (황남동)
꽃잠한옥풀빌라,한옥체험업,3,경상북도 경주시 북군3길 12-60 (북군동)
(주)학산,한옥체험업,6,경상북도 경주시 포석로 988 (황남동)
스테이 혜윰,한옥체험업,1,경상북도 경주시 강동면 공정길 5
바실라 한옥,한옥체험업,1,경상북도 경주시 북성로56번길 7-3 (서부동)
소풍,한옥체험업,3,경상북도 경주시 북군3길 12-58 (북군동)
비로소 한옥,한옥체험업,1,경상북도 경주시 양정로 125-2 (성동동)
한옥스테이 다다,한옥체험업,4,경상북도 경주시 남산3길 13-22 (남산동)
경주 한옥스테이 모담,한옥체험업,2,경상북도 경주시 손효자길 18 (황남동)
사다함,한옥체험업,2,경상북도 경주시 원화로182번길 16-4 (인왕동)
한옥스테이 온정,한옥체험업,1,경상북도 경주시 북성로 70-11 (서부동)
하예한옥,한옥체험업,2,경상북도 경주시 국당1길 34-1 (사정동)
경주더포레한옥펜션,한옥체험업,1,경상북도 경주시 갓거랑길 92-24(마동)
풀앤문한옥스테이,한옥체험업,1,경상북도 경주시 포석로 816-26 (배동)
스테이 이안,한옥체험업,1,경상북도 경주시 포석로1068번길 15-9 (황남동)
황남정원,한옥체험업,1,경상북도 경주시 태종로700번길 6-16 (사정동)
산유당,한옥체험업,1,경상북도 경주시 대기실길 36 (도지동)
오백년,한옥체험업,1,경상북도 경주시 정자3길 19 (마동)
모모이 봄,한옥체험업,1,경상북도 경주시 임해로129번길 7-8 (황오동)
스테이 유화담,한옥체험업,2,경상북도 경주시 포석로1095번길 15-3 (사정동)
리리한옥,한옥체험업,1,경상북도 경주시 사정로 8-10 (사정동)
고운한옥,한옥체험업,3,경상북도 경주시 해맞이마을1길 2 (인왕동)
고운한옥,한옥체험업,4,경상북도 경주시 문천길 84 (인왕동)
아녹별채,한옥체험업,1,경상북도 경주시 사정로 46-9 (사정동)
한옥스테이 선덕당,한옥체험업,1,경상북도 경주시 원화로 158-7 (인왕동)
예레당,한옥체험업,1,경상북도 경주시 봉황로102번길 13 (북부동)
솔솔한옥스테이,한옥체험업,1,경상북도 경주시 원효로207번길 25-5 (황오동)
연화월,한옥체험업,2,경상북도 경주시 사정로 46-7 (사정동)
한옥스테이 틈,한옥체험업,2,경상북도 경주시 첨성로111번길 3-4 (황남동)
봄날,한옥체험업,3,경상북도 경주시 북군3길 12-62 (북군동)
경주 더한옥 독채 풀빌라,한옥체험업,1,경상북도 경주시 내남면 반구대로 3528
수미가 한옥,한옥체험업,2,경상북도 경주시 첨성로39번길 6-1 (사정동)
말방한옥,한옥체험업,1,경상북도 경주시 외동읍 신계입실길 259-118
스테이 누리라,한옥체험업,1,경상북도 경주시 북성로51번길 26-9 (서부동)
화랑,한옥체험업,3,경상북도 경주시 북군3길 12-66 (북군동)
경주 한옥스테이 미증유,한옥체험업,1,경상북도 경주시 포석로1068번길 19-2 (황남동)
고도한옥,한옥체험업,3,경상북도 경주시 포석로1068번길 15-8 (황남동)
황남한옥,한옥체험업,3,경상북도 경주시 첨성로49번길 40 (사정동)
로뎀트리하우스,한옥체험업,1,"경상북도 경주시 반달길 16, 대인사 (인왕동)"
혜담재,한옥체험업,1,경상북도 경주시 사정로 46-6 (사정동)
경주더포레한옥펜션,한옥체험업,1,경상북도 경주시 갓거랑길 92-23 (마동)
경주더포레한옥펜션,한옥체험업,2,경상북도 경주시 갓거랑길 92-25 (마동)
첨성 스테이,한옥체험업,1,경상북도 경주시 첨성로 169-4 (인왕동)
스테이 안유,한옥체험업,1,경상북도 경주시 북성로56번길 14-4 (서부동)
월정재,한옥체험업,1,경상북도 경주시 포석로1095번길 15-5 (사정동)
경주 오루 한옥 스테이,한옥체험업,2,경상북도 경주시 내남면 포석로 446
스테이 두두리,한옥체험업,2,경상북도 경주시 첨성로99번길 26-5 (황남동)
누운,한옥체험업,1,경상북도 경주시 첨성로49번길 10-13 (사정동)
온실,한옥체험업,2,경상북도 경주시 포석로1095번길 23-1 (사정동)
경주더포레한옥펜션,한옥체험업,1,경상북도 경주시 갓거랑길 92-21 (마동)
경주더포레한옥펜션,한옥체험업,1,경상북도 경주시 갓거랑길 92-26 (마동)
소담신라,한옥체험업,1,경상북도 경주시 태종로 736-11 (사정동)
화담스테이,한옥체험업,1,경상북도 경주시 태종로 736-9 (사정동)
스테이 정담,한옥체험업,1,경상북도 경주시 첨성로73번길 10 (황남동)
온소래미 스테이,한옥체험업,2,경상북도 경주시 포석로 816-30 (배동)
온정 한옥,한옥체험업,1,경상북도 경주시 동방북1길 24 (동방동)
페른베,한옥체험업,2,경상북도 경주시 포석로 980-18 (황남동)
예헌재,한옥체험업,2,경상북도 경주시 국당3길 27 (사정동)
담월재,한옥체험업,1,경상북도 경주시 원화로182번길 20-7 (인왕동)
정스테이 경주,한옥체험업,1,경상북도 경주시 사정로 8-12 (사정동)
Stay 기다림,한옥체험업,2,경상북도 경주시 사정로50번길 9 (사정동)
노실 한옥스테이,한옥체험업,1,경북 김천시 노실고개9길 11(남산동)
자사녹,한옥체험업,1,경북 김천시 자산2길 22(성내동)
황금마루,한옥체험업,1,경북 김천시 학사대1길 76 (황금동)
치암고택,한옥체험업,10,경상북도 안동시 퇴계로 297-10 (안막동)
창열서원,한옥체험업,5,경상북도 안동시 서후면 교리새마을길 69
지례예술촌,한옥체험업,14,경상북도 안동시 임동면 지례예술촌길 427
수졸당,한옥체험업,8,경상북도 안동시 도산면 백운로 36
금포고택,한옥체험업,3,경상북도 안동시 임하면 금소중앙길 50-2
싸리대문민박,한옥체험업,3,경상북도 안동시 풍천면 하회종가길 42
화천서원,한옥체험업,6,경상북도 안동시 풍천면 광덕솔밭길 72 (화천서원)
수애당,한옥체험업,8,경상북도 안동시 임동면 수곡용계로 1714-11
안동고택 이상루,한옥체험업,14,경상북도 안동시 서후면 풍산태사로 3193-6
안동군자마을,한옥체험업,11,경상북도 안동시 와룡면 군자리길 41
강변민박,한옥체험업,6,경상북도 안동시 풍천면 하회강변길 111-5
작천고택,한옥체험업,3,경상북도 안동시 풍천면 하회종가길 76
주촌종택,한옥체험업,8,경상북도 안동시 와룡면 태리금산로 242-5
농암종택,한옥체험업,13,경상북도 안동시 도산면 가송길 162-176
하회마을전통문화체험 감나무집,한옥체험업,6,경상북도 안동시 풍천면 하회종가길 35-27
일영고택,한옥체험업,2,경상북도 안동시 풍천면 하회종가길 35-8
물돌이,한옥체험업,3,경상북도 안동시 풍천면 하회남촌길 42-2
한산이씨 대산종가,한옥체험업,5,경상북도 안동시 일직면 일직점곡로 11-12 (대산종택)
고산서원,한옥체험업,5,경상북도 안동시 남후면 암산1길 53-1 (고산서원)
양소당,한옥체험업,5,경상북도 안동시 풍산읍 장태골길 28 (양소당)
덕여재,한옥체험업,7,경상북도 안동시 풍천면 하회남촌길 56 (덕여재)
북촌댁,한옥체험업,9,"경상북도 안동시 풍천면 하회북촌길 7, 북촌댁"
원주변씨 간제종택,한옥체험업,7,경상북도 안동시 서후면 풍산태사로 2720-30
칠계재,한옥체험업,6,경상북도 안동시 서후면 풍산태사로 2685-64
경당종택,한옥체험업,5,경상북도 안동시 서후면 성곡제일길 2-38 (경당종택)
목재고택,한옥체험업,4,경상북도 안동시 도산면 백운로 533-20
고성이씨 탑동종택,한옥체험업,5,"경상북도 안동시 임청각길 103 (법흥동, 법흥동고성이씨탑동파종택)"
송원재,한옥체험업,2,경상북도 안동시 풍천면 시북정길 7
두릉고택,한옥체험업,6,경상북도 안동시 길안면 현곡길 14-4
애코시티앤더하우스,한옥체험업,1,경상북도 안동시 석동길 38 (송천동)
학봉종택,한옥체험업,8,경상북도 안동시 서후면 풍산태사로 2830-6
간산고택,한옥체험업,2,경상북도 안동시 풍산읍 미동길 53-23
정재종택,한옥체험업,6,경상북도 안동시 임동면 경동로 2661-8
노송정종택,한옥체험업,8,경상북도 안동시 도산면 온혜중마길 46-5
온계종택(삼백당),한옥체험업,7,경상북도 안동시 도산면 온혜중마길 20
안동 하회 양진당,한옥체험업,8,경상북도 안동시 풍천면 하회종가길 68
죽헌고택,한옥체험업,4,경상북도 안동시 와룡면 태리금산로 116
탁청정 종택,한옥체험업,6,경상북도 안동시 와룡면 군자리길 33-6
송소고택,한옥체험업,1,경상북도 안동시 와룡면 샘골길 43-40
흥해배씨 임연재 종택,한옥체험업,2,경상북도 안동시 향교1길 51 (송천동)
춘하원(죽헌고택),한옥체험업,4,경상북도 안동시 서후면 태장죽헌길 24 (죽헌고택)
향산고택,한옥체험업,3,경상북도 안동시 퇴계로 297-6 (안막동)
만초고택,한옥체험업,4,경상북도 안동시 임하면 금소중앙길 48
류정고택,한옥체험업,9,경상북도 안동시 풍천면 하회종가길 41-1
하동고택,한옥체험업,6,경상북도 안동시 풍천면 하회종가길 45
안동임청각,한옥체험업,11,경상북도 안동시 임청각길 63 (법흥동)
옥정당,한옥체험업,5,경상북도 안동시 태사길 53-22 (옥정동)
계와고택,한옥체험업,3,경상북도 안동시 임하면 금소중앙길 56-1
경함정,한옥체험업,2,경상북도 안동시 임하면 금소4길 23-4
기양서당,한옥체험업,4,경상북도 안동시 임동면 수곡용계로 1698
가람초연재,한옥체험업,3,경상북도 안동시 풍천면 하회종가길 76-6
(재) 행복전통마을(감동재사),한옥체험업,1,경상북도 안동시 민속촌길 190 (성곡동)
(재) 행복전통마을 (청옹정),한옥체험업,1,경상북도 안동시 민속촌길 190 (성곡동)
(재) 행복전통마을 (서운정),한옥체험업,1,경상북도 안동시 민속촌길 190 (성곡동)
(재)행복전통마을(박산정),한옥체험업,1,경상북도 안동시 민속촌길 190 (성곡동)
(재)행복전통마을(성곡동재사),한옥체험업,1,경상북도 안동시 민속촌길 190 (성곡동)
(재)행복전통마을(칠곡고택),한옥체험업,2,경상북도 안동시 민속촌길 190 (성곡동)
(재)행복전통마을(계남고택),한옥체험업,3,경상북도 안동시 민속촌길 190 (성곡동)
귀래정,한옥체험업,3,경상북도 안동시 옹정골길 19-8 (정상동)
경명재,한옥체험업,3,경상북도 안동시 풍천면 하회종가길 65
연(緣),한옥체험업,3,경상북도 안동시 서동문로 222-16 (동문동)
(재) 행복전통마을(까치구멍집),한옥체험업,1,경상북도 안동시 민속촌길 190 (성곡동)
별아래한옥,한옥체험업,3,경상북도 안동시 임하면 인덕길 86
가경재,한옥체험업,4,경상북도 안동시 풍천면 하회남촌길 69-5
수백재,한옥체험업,4,경상북도 안동시 풍천면 하회강변길 79
화월정,한옥체험업,5,경상북도 안동시 풍천면 하회남촌길 31
예움터마을 일신재,한옥체험업,2,경상북도 안동시 민속촌길 190 (성곡동)
예움터마을 명덕재,한옥체험업,2,경상북도 안동시 민속촌길 190 (성곡동)
예움터마을 구인당,한옥체험업,1,경상북도 안동시 민속촌길 190 (성곡동)
느티나무집,한옥체험업,3,경상북도 안동시 풍천면 하회강변길 83
기와와초가,한옥체험업,4,경상북도 안동시 풍천면 하회종가길 49
진담,한옥체험업,5,경상북도 안동시 광석1길 57-10 (광석동)
계상고택,한옥체험업,4,경상북도 안동시 예안면 부포로 833-212
어은정 재사,한옥체험업,6,경상북도 안동시 옹정골길 56 (정상동)
수곡고택,한옥체험업,5,"경상북도 안동시 풍천면 가일길 78, 구담정사"
아름다운 고택,한옥체험업,7,"경상북도 안동시 풍산읍 수석길 6-89, 풍산류씨수동재사"
가고파민박,한옥체험업,7,경상북도 안동시 풍천면 하회남촌길 67
가일서가,한옥체험업,2,경상북도 안동시 풍천면 노동길 16
다온민박,한옥체험업,3,경상북도 안동시 풍천면 하회남촌길 53-20
묵계서원,한옥체험업,5,경상북도 안동시 길안면 국만리길 72
옥연정사,한옥체험업,3,경상북도 안동시 풍천면 광덕솔밭길 86 (옥연정사)
번남고택,한옥체험업,4,경상북도 안동시 풍천면 하회종가길 46-0
구담정사,한옥체험업,6,경상북도 안동시 풍천면 구담배나들길 33-12
선오당종택,한옥체험업,6,경상북도 안동시 녹전면 외내1길 12
(주)락고재 하회초가별관,한옥체험업,4,경상북도 안동시 풍천면 하회강변길 51
오백년의 약속(예안이씨 충효당),한옥체험업,5,경상북도 안동시 풍산읍 우렁길 73
지산고택,한옥체험업,3,경상북도 안동시 풍천면 하회종가길 35-14 (지산고택)
하회마을 충효당,한옥체험업,8,경상북도 안동시 풍천면 하회종가길 69
(사)수운잡방연구원,한옥체험업,3,경상북도 안동시 포도길 12 (태화동)
선성현문화단지 한옥체험관,한옥체험업,9,경상북도 안동시 도산면 선성5길 8
오류헌,한옥체험업,22,경상북도 안동시 임하면 기르마제길 18-15
풍송재,한옥체험업,3,경상북도 안동시 풍천면 한옥마을1길 53-4
보백당종택,한옥체험업,7,경상북도 안동시 길안면 충효로 1736-5
만소당,한옥체험업,4,경상북도 안동시 풍천면 한옥마을1길 6-9
송계헌,한옥체험업,3,경상북도 안동시 풍천면 병산길 332
안동군자마을(계암정),한옥체험업,2,경상북도 안동시 와룡면 군자리길 21
설월당,한옥체험업,3,경상북도 안동시 와룡면 군자리길 21
어울림하우스,한옥체험업,3,경상북도 안동시 중앙로 89 (동문동)
동근재(同根齋),한옥체험업,2,경상북도 안동시 북문옥정길 67-7 (옥정동)
병산서원,한옥체험업,4,"경상북도 안동시 풍천면 병산길 386, 병산서원"
樂원우드;KNOCK ON WOOD,한옥체험업,1,경상북도 안동시 서경지7길 34-3 (태화동)
헤븐,한옥체험업,3,경상북도 안동시 풍산읍 밤가골길 13-5
정든집,한옥체험업,1,경상북도 안동시 중들2길 11-11 (용상동)
선성현문화단지 민가촌,한옥체험업,1,경상북도 안동시 도산면 선성중앙길 77
월영채,한옥체험업,4,경상북도 안동시 중들1길 15 (용상동)
필굿한옥,한옥체험업,1,경상북도 안동시 서경지7길 6-1 (태화동)
한옥빌리지,한옥체험업,2,경상북도 안동시 풍천면 한옥마을2길 25
율시헌(栗枾軒),한옥체험업,1,경상북도 안동시 남후면 암산길 258-9
안동스테이,한옥체험업,1,경상북도 안동시 서경지길 45-2 (태화동)
아늑,한옥체험업,1,경상북도 안동시 마들1길 19-18 (용상동)
아호고려 한옥체험,한옥체험업,3,경상북도 안동시 와룡면 군자리길 39
서우재,한옥체험업,1,경상북도 안동시 어가골아랫1길 31-4 (태화동)
고택스테이 풍산김씨영감댁,한옥체험업,1,경상북도 안동시 풍산읍 미동길 57
이든민박,한옥체험업,1,경상북도 안동시 노하3길 19 (노하동)
서소한가,한옥체험업,1,경상북도 안동시 태화길 100 (태화동)
호호재,한옥체험업,1,경상북도 안동시 태화8길 27-2 (태화동)
작업실 집,한옥체험업,1,경상북도 안동시 용상시장7길 13 (용상동)
한옥스테이 루가,한옥체험업,2,경상북도 안동시 풍산읍 소산웃골길 11-6
모지고택,한옥체험업,3,경상북도 안동시 풍천면 하회남촌길 33
하녹집,한옥체험업,1,경상북도 안동시 동흥4길 7-5 (법흥동)
스테이시소,한옥체험업,1,경상북도 안동시 태화중앙로 96-4 (태화동)
한래소담,한옥체험업,1,경상북도 안동시 서부시장2길 54 (태화동)
로온,한옥체험업,1,경상북도 안동시 풍산읍 우렁길 90-8
동림하녹東林夏綠,한옥체험업,1,경상북도 안동시 태화길 136-2 (태화동)
한낮,한옥체험업,1,경상북도 안동시 중평2길 5-5 (용상동)
정든골목집,한옥체험업,1,경상북도 안동시 중들3길 20-7 (용상동)
108한옥,한옥체험업,2,경상북도 안동시 법상윗길 6 (법상동)
이사빛1968 한옥스테이,한옥체험업,1,경상북도 안동시 동흥4길 17-6 (법흥동)
우경고택,한옥체험업,5,경상북도 안동시 와룡면 가장실길 124
안동별장,한옥체험업,2,경상북도 안동시 서동문로 46-6 (태화동)
달맞이 한옥,한옥체험업,1,경상북도 안동시 태화7길 25-4 (태화동)
스르르 한옥스테이,한옥체험업,1,경상북도 안동시 태화3길 28 (태화동)
오월,한옥체험업,1,경상북도 안동시 마들2길 35-5 (용상동)
월영감성,한옥체험업,1,경상북도 안동시 경동로 937-6 (용상동)
소연정,한옥체험업,1,경상북도 안동시 서동문로 46-4 (태화동)
백선당,한옥체험업,2,"경상북도 안동시 풍천면 한옥마을1길 6-4, 백선당"
희게,한옥체험업,1,경상북도 안동시 임동면 무실길 5
스테이 소호헌,한옥체험업,1,경상북도 안동시 일직면 소호헌길 2-6
지애고택,한옥체험업,5,경상북도 안동시 풍천면 하회종가길 76-12
미지한옥,한옥체험업,1,경상북도 안동시 북문옥정길 67-8 (옥정동)
스테이 여백,한옥체험업,1,경상북도 안동시 임하면 내앞길 7-6
스테이 나스러움,한옥체험업,1,경상북도 안동시 태화길 20-1 (태화동)
다온 한옥스테이,한옥체험업,2,경상북도 안동시 서부시장2길 51 (태화동)
안동 조히,한옥체험업,2,경상북도 안동시 태화5길 24-7 (태화동)
잔잔하루,한옥체험업,1,경상북도 안동시 서경지길 70 (태화동)
닿다 개울가愛,한옥체험업,1,경상북도 안동시 평화5길 62-8 (평화동)
스테이 태화,한옥체험업,1,경상북도 안동시 어가골아랫1길 16-1 (태화동)
수록,한옥체험업,1,경상북도 안동시 중평2길 12 (용상동)
토닥토닥 한옥스테이,한옥체험업,2,경상북도 안동시 서동문로 50-5 (태화동)
혜운당,한옥체험업,1,경상북도 안동시 명륜길 35-9 (명륜동)
해랑 한옥,한옥체험업,1,경상북도 안동시 태화9길 84 (태화동)
킴스하우스 안동,한옥체험업,2,경상북도 안동시 한화4길 24-5 (안기동)
담소미(談笑美),한옥체험업,2,경상북도 안동시 성진길 39 (신세동)
옥수(玉守),한옥체험업,1,경상북도 안동시 서경지7길 35-26 (태화동)
소소담,한옥체험업,1,경상북도 안동시 용상시장5길 3 (용상동)
십삼월,한옥체험업,1,경상북도 안동시 평화윗길 101-14 (평화동)
마뜰애,한옥체험업,1,경상북도 안동시 중들2길 5 (용상동)
민현재,한옥체험업,3,경상북도 안동시 풍천면 하회종가길 41-2
민자네 한옥집,한옥체험업,1,경상북도 안동시 동부길 5-6 (옥정동)
안동 연당고택,한옥체험업,4,경상북도 안동시 서후면 성곡독실길 36
문화공간 도계,한옥체험업,2,"경상북도 안동시 북후면 모산미길 16-5, 16-6"
안동에 하루,한옥체험업,1,경상북도 안동시 법상길 47-6 (법상동)
안동 백하구려,한옥체험업,4,경상북도 안동시 임하면 내앞길 35
안동 스테이봄날1호점,한옥체험업,2,경상북도 안동시 태화길 91 (태화동)
안동 스테이봄날2호점,한옥체험업,1,경상북도 안동시 태화길 91-1 (태화동)
스며든 채,한옥체험업,1,경상북도 안동시 일직면 굼치걸길 47-10
스테이 유심,한옥체험업,1,경상북도 안동시 서경지3길 25 (태화동)
시은초당,한옥체험업,2,경상북도 안동시 화성길 37-7 (화성동)
안동한옥스테이 휴,한옥체험업,1,경상북도 안동시 태화8길 9-1 (태화동)
꽃피당,한옥체험업,1,경상북도 안동시 태화4길 13-6 (태화동)
안동 로담가,한옥체험업,1,경상북도 안동시 풍천면 한옥마을1길 42
하우스태화 한옥스테이,한옥체험업,2,경상북도 안동시 태화6길 12-3 (태화동)
스테이 옥정,한옥체험업,1,경상북도 안동시 태사길 73-23 (옥정동)
호두가한옥스테이 주식회사,한옥체험업,1,경상북도 안동시 태화중앙로 99-5 (태화동)
안동에 하루 2호점,한옥체험업,2,경상북도 안동시 법상길 24-13 (법상동)
올드리틀,한옥체험업,2,경상북도 안동시 닥밭골1길 13-2 (신안동)
소옥,한옥체험업,1,경상북도 안동시 퇴계로 124-1 (명륜동)
하회주막&민박,한옥체험업,4,경상북도 안동시 풍천면 하회북촌길 20-6
후소당,한옥체험업,3,경상북도 안동시 풍천면 하회강변길 89-1
한옥스테이 명륜가옥,한옥체험업,2,경상북도 안동시 명륜길 35-7 (명륜동)
안온스테이,한옥체험업,2,경상북도 안동시 태화길 60-1 (태화동)
회암초당,한옥체험업,3,경상북도 안동시 풍천면 하회남촌길 69-6
